Product ID,Product Name,Brand,Category,Skin Type,Main Ingredients,Rating,Price ($)
P5218,Emina Though Mask,Emina,Mask,Dry,AHA BHA,4.2,62.12
P5219,Wardah Plant Moisturizer,Wardah,Moisturizer,Combination,Centella Asiatica,2.5,18.89
P5220,Innisfree Wear Essence,Innisfree,Essence,Oily,Ceramide,3.6,41.08
P5221,Somethinc Ahead Serum,Somethinc,Serum,Combination,Centella Asiatica,2.8,43.32
P5222,Laneige Onto Moisturizer,Laneige,Moisturizer,Normal,Green Tea,1.5,37.11
P5223,Cetaphil Year Sunscreen,Cetaphil,Sunscreen,Combination,AHA BHA,4.6,49.79
P5224,The Ordinary Light Cleanser,The Ordinary,Cleanser,Normal,AHA BHA,4.7,68.58
P5225,Innisfree Catch Essence,Innisfree,Essence,Sensitive,Hyaluronic Acid,2.1,40.26
P5226,Skintific Off Moisturizer,Skintific,Moisturizer,Combination,Vitamin C,3.1,16.75
P5227,Avoskin System Sunscreen,Avoskin,Sunscreen,Dry,Niacinamide,3.0,20.44
P5228,Emina New Sunscreen,Emina,Sunscreen,Dry,Retinol,3.4,6.96
P5229,Skintific Design Mask,Skintific,Mask,Sensitive,Peptides,2.3,89.61
P5230,Somethinc Where Sunscreen,Somethinc,Sunscreen,Dry,Vitamin C,4.7,13.24
P5231,Skintific Evening Essence,Skintific,Essence,Oily,Niacinamide,3.2,90.09
P5232,Somethinc Program Toner,Somethinc,Toner,Normal,Peptides,4.3,9.81
P5233,Somethinc Seek Essence,Somethinc,Essence,Oily,Vitamin C,2.3,59.16
P5234,Emina Total Essence,Emina,Essence,Sensitive,AHA BHA,3.4,61.62
P5235,Emina Purpose Sunscreen,Emina,Sunscreen,Sensitive,Peptides,1.2,40.52
P5236,Cetaphil Near Cleanser,Cetaphil,Cleanser,Normal,Niacinamide,3.8,53.52
P5237,Avoskin From Cleanser,Avoskin,Cleanser,Combination,Hyaluronic Acid,3.8,87.56
P5238,Cetaphil He Moisturizer,Cetaphil,Moisturizer,Oily,Salicylic Acid,4.8,53.08
P5239,Laneige Specific Sunscreen,Laneige,Sunscreen,Dry,Retinol,2.3,73.2
P5240,Emina Firm Moisturizer,Emina,Moisturizer,Normal,Green Tea,4.0,42.55
P5241,Avoskin Require Serum,Avoskin,Serum,Dry,Vitamin C,1.6,8.83
P5242,Emina Important Essence,Emina,Essence,Normal,AHA BHA,3.2,8.16
P5243,Innisfree Cold Sunscreen,Innisfree,Sunscreen,Oily,Peptides,1.8,74.05
P5244,Somethinc Consider Mask,Somethinc,Mask,Sensitive,Ceramide,1.5,82.1
P5245,Somethinc Officer Moisturizer,Somethinc,Moisturizer,Sensitive,Salicylic Acid,2.8,9.08
P5246,Avoskin Bag Essence,Avoskin,Essence,Combination,AHA BHA,4.8,55.6
P5247,The Ordinary Loss Serum,The Ordinary,Serum,Oily,Salicylic Acid,4.7,57.52
P5248,Wardah Protect Cleanser,Wardah,Cleanser,Combination,Niacinamide,1.7,45.48
P5249,Somethinc Push Serum,Somethinc,Serum,Dry,Green Tea,4.9,52.53
P5250,The Ordinary Source Cleanser,The Ordinary,Cleanser,Normal,Centella Asiatica,2.8,6.88
P5251,The Ordinary Drug Essence,The Ordinary,Essence,Combination,Vitamin C,3.0,45.67
P5252,Somethinc Actually Sunscreen,Somethinc,Sunscreen,Oily,Ceramide,1.1,53.01
P5253,Cetaphil Buy Moisturizer,Cetaphil,Moisturizer,Combination,Green Tea,2.4,74.4
P5254,Innisfree Rate Moisturizer,Innisfree,Moisturizer,Sensitive,Niacinamide,3.0,24.16
P5255,Wardah Employee Cleanser,Wardah,Cleanser,Normal,Retinol,3.8,8.32
P5256,Avoskin Which Cleanser,Avoskin,Cleanser,Oily,Vitamin C,1.3,99.83
P5257,The Ordinary Government Toner,The Ordinary,Toner,Sensitive,Niacinamide,3.0,58.36
P5258,Cetaphil Whether Moisturizer,Cetaphil,Moisturizer,Normal,Salicylic Acid,3.0,37.59
P5259,Somethinc Attack Cleanser,Somethinc,Cleanser,Normal,AHA BHA,5.0,19.88
P5260,Wardah Capital Essence,Wardah,Essence,Sensitive,Ceramide,3.0,7.7
P5261,COSRX Strategy Toner,COSRX,Toner,Dry,Salicylic Acid,3.5,49.76
P5262,Wardah Growth Moisturizer,Wardah,Moisturizer,Combination,Centella Asiatica,4.4,10.59
P5263,Wardah True Mask,Wardah,Mask,Normal,Vitamin C,3.9,92.2
P5264,Skintific Carry Mask,Skintific,Mask,Dry,Hyaluronic Acid,2.7,58.91
P5265,COSRX Care Sunscreen,COSRX,Sunscreen,Dry,Salicylic Acid,1.5,40.34
P5266,Emina Catch Toner,Emina,Toner,Normal,AHA BHA,2.9,67.07
P5267,Wardah Such Mask,Wardah,Mask,Normal,Vitamin C,3.2,78.37
P5268,Emina Class Moisturizer,Emina,Moisturizer,Combination,Retinol,2.8,93.1
P5269,The Ordinary Make Serum,The Ordinary,Serum,Oily,Green Tea,3.2,48.34
P5270,Somethinc Manager Cleanser,Somethinc,Cleanser,Sensitive,Vitamin C,3.0,85.59
P5271,Laneige Pattern Serum,Laneige,Serum,Sensitive,Vitamin C,4.0,95.26
P5272,Innisfree Health Essence,Innisfree,Essence,Combination,Ceramide,4.1,17.09
P5273,Laneige Note Cleanser,Laneige,Cleanser,Normal,Ceramide,2.9,35.41
P5274,Avoskin Rule Cleanser,Avoskin,Cleanser,Dry,Vitamin C,3.1,73.38
P5275,Somethinc Act Toner,Somethinc,Toner,Sensitive,Retinol,1.9,17.26
P5276,Laneige Raise Toner,Laneige,Toner,Oily,Niacinamide,3.7,88.13
P5277,The Ordinary Check Moisturizer,The Ordinary,Moisturizer,Dry,Vitamin C,1.9,89.89
P5278,Innisfree They Mask,Innisfree,Mask,Combination,Vitamin C,1.9,60.35
P5279,Laneige Recognize Essence,Laneige,Essence,Combination,Ceramide,3.0,47.55
P5280,COSRX Data Moisturizer,COSRX,Moisturizer,Sensitive,Salicylic Acid,2.5,30.78
P5281,Somethinc Miss Serum,Somethinc,Serum,Oily,Vitamin C,1.0,52.055
P5282,Innisfree Establish Serum,Innisfree,Serum,Normal,Vitamin C,1.4,54.52
P5283,Avoskin International Serum,Avoskin,Serum,Normal,Retinol,2.3,34.03
P5284,Skintific Course Mask,Skintific,Mask,Combination,Centella Asiatica,2.0,75.35
P5285,Skintific Soon Moisturizer,Skintific,Moisturizer,Oily,Salicylic Acid,4.4,23.39
P5286,Cetaphil Central Essence,Cetaphil,Essence,Sensitive,Hyaluronic Acid,3.2,80.19
P5287,COSRX Sport Essence,COSRX,Essence,Sensitive,Salicylic Acid,1.1,46.26
P5288,Avoskin Year Essence,Avoskin,Essence,Dry,Salicylic Acid,2.0,53.41
P5289,Avoskin Quality Mask,Avoskin,Mask,Oily,Peptides,4.8,35.44
P5290,Avoskin Message Moisturizer,Avoskin,Moisturizer,Normal,Salicylic Acid,3.0,85.28
P5291,The Ordinary Group Toner,The Ordinary,Toner,Dry,Vitamin C,4.3,85.97
P5292,Wardah Long Toner,Wardah,Toner,Oily,Retinol,3.6,81.43
P5293,Cetaphil Professor Essence,Cetaphil,Essence,Combination,Niacinamide,1.7,31.4
P5294,Emina Behavior Sunscreen,Emina,Sunscreen,Dry,Vitamin C,1.9,26.14
P5295,Laneige Middle Toner,Laneige,Toner,Dry,Vitamin C,5.0,52.055
P5296,COSRX Question Moisturizer,COSRX,Moisturizer,Dry,Green Tea,4.4,52.055
P5297,Cetaphil Level Cleanser,Cetaphil,Cleanser,Dry,Ceramide,2.5,96.34
P5298,Avoskin Government Essence,Avoskin,Essence,Dry,AHA BHA,3.8,62.29
P5299,Emina Many Toner,Emina,Toner,Oily,Niacinamide,2.0,11.95
P5300,Emina Smile Sunscreen,Emina,Sunscreen,Combination,Vitamin C,1.5,60.23
P5301,Cetaphil Bank Cleanser,Cetaphil,Cleanser,Combination,Vitamin C,4.0,72.7
P5302,Somethinc Ever Mask,Somethinc,Mask,Combination,Centella Asiatica,1.2,54.18
P5303,COSRX Character Cleanser,COSRX,Cleanser,Combination,Vitamin C,2.1,61.95
P5304,Laneige Pass Sunscreen,Laneige,Sunscreen,Combination,Retinol,3.0,96.97
P5305,Wardah Oil Mask,Wardah,Mask,Combination,Salicylic Acid,3.5,59.16
P5306,The Ordinary Community Mask,The Ordinary,Mask,Combination,Peptides,4.9,98.87
P5307,Emina Than Serum,Emina,Serum,Normal,Ceramide,4.9,47.19
P5308,Wardah Behavior Moisturizer,Wardah,Moisturizer,Sensitive,Vitamin C,4.2,50.95
P5309,Innisfree Special Sunscreen,Innisfree,Sunscreen,Sensitive,Hyaluronic Acid,1.8,59.19
P5310,Innisfree Interview Mask,Innisfree,Mask,Oily,Green Tea,2.2,57.1
P5311,The Ordinary Leave Sunscreen,The Ordinary,Sunscreen,Dry,Peptides,2.4,45.91
P5312,The Ordinary One Serum,The Ordinary,Serum,Sensitive,Retinol,2.7,66.66
P5313,Innisfree Position Essence,Innisfree,Essence,Combination,Salicylic Acid,3.5,7.17
P5314,COSRX Grow Essence,COSRX,Essence,Normal,Vitamin C,2.1,26.01
P5315,Innisfree Forget Toner,Innisfree,Toner,Dry,Retinol,1.5,54.28
P5316,Emina Buy Serum,Emina,Serum,Normal,Vitamin C,3.6,27.05
P5317,Innisfree Politics Serum,Innisfree,Serum,Oily,Niacinamide,4.4,72.6
P5318,Innisfree Hot Toner,Innisfree,Toner,Sensitive,Peptides,2.6,45.95
P5319,COSRX Market Mask,COSRX,Mask,Combination,Ceramide,1.0,47.29
P5320,Somethinc Others Mask,Somethinc,Mask,Dry,Peptides,1.8,32.8
P5321,COSRX Recent Toner,COSRX,Toner,Normal,Niacinamide,4.6,40.79
P5322,Cetaphil Language Serum,Cetaphil,Serum,Oily,Ceramide,1.4,17.8
P5323,Emina Manager Serum,Emina,Serum,Normal,AHA BHA,2.5,47.11
P5324,COSRX Attorney Serum,COSRX,Serum,Combination,Vitamin C,3.7,52.055
P5325,Cetaphil Person Moisturizer,Cetaphil,Moisturizer,Dry,Hyaluronic Acid,2.0,80.8
P5326,Laneige Space Toner,Laneige,Toner,Dry,Ceramide,2.8,46.04
P5327,Laneige Political Cleanser,Laneige,Cleanser,Combination,Peptides,2.1,8.61
P5328,Avoskin Military Serum,Avoskin,Serum,Sensitive,Vitamin C,3.4,40.93
P5329,Avoskin Couple Serum,Avoskin,Serum,Combination,Centella Asiatica,2.6,56.33
P5330,Emina Scientist Essence,Emina,Essence,Oily,Hyaluronic Acid,3.8,90.77
P5331,Somethinc Should Toner,Somethinc,Toner,Dry,Niacinamide,1.5,53.35
P5332,Skintific Himself Toner,Skintific,Toner,Sensitive,Hyaluronic Acid,2.0,52.055
P5333,COSRX Themselves Toner,COSRX,Toner,Dry,AHA BHA,3.7,56.98
P5334,COSRX News Essence,COSRX,Essence,Normal,Salicylic Acid,4.3,11.04
P5335,Emina Although Toner,Emina,Toner,Normal,Green Tea,4.2,54.23
P5336,Emina Degree Cleanser,Emina,Cleanser,Normal,Retinol,2.5,85.66
P5337,Cetaphil Board Moisturizer,Cetaphil,Moisturizer,Sensitive,Peptides,3.0,30.71
P5338,Skintific Difference Sunscreen,Skintific,Sunscreen,Oily,Vitamin C,2.1,12.03
P5339,Cetaphil Threat Mask,Cetaphil,Mask,Sensitive,Green Tea,4.3,97.01
P5340,Somethinc Step Toner,Somethinc,Toner,Oily,Green Tea,1.2,8.75
P5341,Cetaphil Term Toner,Cetaphil,Toner,Oily,Salicylic Acid,1.2,93.79
P5342,Laneige Play Essence,Laneige,Essence,Sensitive,Green Tea,3.0,6.16
P5343,Skintific Price Cleanser,Skintific,Cleanser,Normal,Vitamin C,2.1,32.94
P5344,Skintific Charge Cleanser,Skintific,Cleanser,Combination,Green Tea,1.9,94.69
P5345,The Ordinary Hair Mask,The Ordinary,Mask,Sensitive,Niacinamide,1.5,42.08
P5346,Laneige Easy Sunscreen,Laneige,Sunscreen,Oily,Centella Asiatica,1.6,27.09
P5347,Laneige As Cleanser,Laneige,Cleanser,Normal,Retinol,1.0,20.28
P5348,Cetaphil Three Serum,Cetaphil,Serum,Combination,Hyaluronic Acid,3.3,16.06
P5349,Somethinc Partner Cleanser,Somethinc,Cleanser,Normal,Hyaluronic Acid,3.9,67.47
P5350,Skintific Us Toner,Skintific,Toner,Sensitive,Vitamin C,2.1,58.76
P5351,COSRX Future Toner,COSRX,Toner,Combination,Centella Asiatica,4.5,78.52
P5352,Avoskin Voice Serum,Avoskin,Serum,Normal,Green Tea,4.7,54.78
P5353,The Ordinary Difference Mask,The Ordinary,Mask,Normal,Retinol,1.6,52.055
P5354,The Ordinary Rather Essence,The Ordinary,Essence,Normal,Vitamin C,3.1,5.98
P5355,COSRX Senior Cleanser,COSRX,Cleanser,Normal,Retinol,3.5,67.3
P5356,Laneige Year Mask,Laneige,Mask,Normal,Salicylic Acid,4.7,30.63
P5357,Wardah Rise Essence,Wardah,Essence,Combination,Centella Asiatica,2.2,73.81
P5358,Cetaphil People Toner,Cetaphil,Toner,Normal,Green Tea,3.9,54.3
P5359,Somethinc Increase Moisturizer,Somethinc,Moisturizer,Oily,AHA BHA,3.1,34.9
P5360,Emina Letter Mask,Emina,Mask,Sensitive,Ceramide,3.9,11.91
P5361,Avoskin Little Serum,Avoskin,Serum,Oily,AHA BHA,3.0,52.055
P5362,COSRX Western Mask,COSRX,Mask,Normal,Salicylic Acid,3.3,88.48
P5363,Cetaphil Financial Toner,Cetaphil,Toner,Sensitive,Hyaluronic Acid,5.0,23.96
P5364,Innisfree Doctor Mask,Innisfree,Mask,Oily,Vitamin C,3.9,12.83
P5365,COSRX American Toner,COSRX,Toner,Dry,Green Tea,4.0,57.22
P5366,Skintific Room Mask,Skintific,Mask,Sensitive,Hyaluronic Acid,3.2,51.16
P5367,The Ordinary Seat Mask,The Ordinary,Mask,Sensitive,Retinol,3.2,75.86
P5368,Wardah Strong Moisturizer,Wardah,Moisturizer,Sensitive,Salicylic Acid,1.9,28.67
P5369,Innisfree Voice Cleanser,Innisfree,Cleanser,Normal,Salicylic Acid,1.6,69.95
P5370,The Ordinary Far Serum,The Ordinary,Serum,Oily,Retinol,1.2,74.72
P5371,Cetaphil Natural Cleanser,Cetaphil,Cleanser,Oily,Salicylic Acid,5.0,95.66
P5372,Somethinc Always Essence,Somethinc,Essence,Normal,Centella Asiatica,4.6,52.055
P5373,Avoskin Network Mask,Avoskin,Mask,Combination,Salicylic Acid,4.4,64.67
P5374,Emina Around Sunscreen,Emina,Sunscreen,Sensitive,Green Tea,1.8,84.16
P5375,Somethinc Detail Sunscreen,Somethinc,Sunscreen,Oily,Hyaluronic Acid,4.1,57.37
P5376,Innisfree Operation Serum,Innisfree,Serum,Sensitive,Niacinamide,1.3,69.19
P5377,Avoskin Camera Sunscreen,Avoskin,Sunscreen,Normal,Vitamin C,3.5,60.51
P5378,Skintific Professional Mask,Skintific,Mask,Dry,AHA BHA,3.6,52.055
P5379,COSRX Image Sunscreen,COSRX,Sunscreen,Combination,Vitamin C,2.2,86.35
P5380,Skintific Produce Essence,Skintific,Essence,Normal,Vitamin C,2.4,68.17
P5381,Skintific Sit Essence,Skintific,Essence,Dry,AHA BHA,1.1,47.77
P5382,Somethinc Past Cleanser,Somethinc,Cleanser,Oily,Green Tea,3.0,40.98
P5383,Somethinc Soon Moisturizer,Somethinc,Moisturizer,Oily,Retinol,2.6,60.5
P5384,Avoskin Respond Toner,Avoskin,Toner,Sensitive,Centella Asiatica,3.2,43.08
P5385,Emina Between Serum,Emina,Serum,Normal,Vitamin C,3.2,38.31
P5386,Wardah Bit Cleanser,Wardah,Cleanser,Sensitive,Retinol,3.3,62.46
P5387,COSRX Help Essence,COSRX,Essence,Dry,Vitamin C,1.2,90.3
P5388,Skintific Thank Essence,Skintific,Essence,Normal,Vitamin C,1.5,86.66
P5389,Emina Food Essence,Emina,Essence,Normal,Niacinamide,4.4,83.44
P5390,Wardah Their Toner,Wardah,Toner,Normal,Green Tea,3.8,39.53
P5391,Laneige Wish Cleanser,Laneige,Cleanser,Normal,Ceramide,4.0,82.12
P5392,Skintific Sign Sunscreen,Skintific,Sunscreen,Oily,Green Tea,3.4,18.06
P5393,Wardah Cultural Serum,Wardah,Serum,Combination,Niacinamide,3.3,74.12
P5394,Wardah Begin Mask,Wardah,Mask,Dry,Retinol,1.4,52.12
P5395,Skintific Chair Essence,Skintific,Essence,Normal,Hyaluronic Acid,3.1,27.83
P5396,Somethinc Training Serum,Somethinc,Serum,Normal,AHA BHA,3.1,5.97
P5397,Skintific Street Serum,Skintific,Serum,Combination,Retinol,1.1,74.78
P5398,Skintific Watch Cleanser,Skintific,Cleanser,Sensitive,AHA BHA,3.8,60.46
P5399,The Ordinary Choice Toner,The Ordinary,Toner,Oily,Green Tea,2.9,49.82
P5400,Wardah Idea Toner,Wardah,Toner,Dry,Hyaluronic Acid,3.0,40.53
P5401,Skintific Green Moisturizer,Skintific,Moisturizer,Normal,Centella Asiatica,1.6,9.08
P5402,Laneige Professor Toner,Laneige,Toner,Combination,Ceramide,5.0,87.04
P5403,Somethinc Character Cleanser,Somethinc,Cleanser,Combination,Vitamin C,1.2,11.67
P5404,Cetaphil Fine Toner,Cetaphil,Toner,Combination,Hyaluronic Acid,4.3,32.41
P5405,Emina Happen Moisturizer,Emina,Moisturizer,Dry,Green Tea,1.1,83.42
P5406,The Ordinary Heavy Mask,The Ordinary,Mask,Combination,Niacinamide,3.8,52.055
P5407,Cetaphil Herself Serum,Cetaphil,Serum,Normal,Hyaluronic Acid,2.6,35.2
P5408,Somethinc Thing Cleanser,Somethinc,Cleanser,Normal,Vitamin C,1.6,13.08
P5409,Skintific Success Cleanser,Skintific,Cleanser,Dry,Niacinamide,3.6,37.66
P5410,Cetaphil Hand Toner,Cetaphil,Toner,Oily,Vitamin C,4.7,5.8
P5411,Innisfree Pressure Moisturizer,Innisfree,Moisturizer,Combination,Vitamin C,3.9,99.03
P5412,Wardah Opportunity Sunscreen,Wardah,Sunscreen,Normal,Green Tea,3.1,75.43
P5413,Somethinc Heavy Essence,Somethinc,Essence,Normal,Retinol,2.4,41.83
P5414,Avoskin Spring Essence,Avoskin,Essence,Combination,AHA BHA,1.4,16.29
P5415,Skintific Former Moisturizer,Skintific,Moisturizer,Oily,Vitamin C,4.5,92.09
P5416,The Ordinary Example Sunscreen,The Ordinary,Sunscreen,Combination,Vitamin C,2.2,97.91
P5417,Avoskin Lead Moisturizer,Avoskin,Moisturizer,Normal,Peptides,3.8,14.5
P5418,The Ordinary As Serum,The Ordinary,Serum,Dry,Vitamin C,1.2,48.9
P5419,Innisfree Decision Toner,Innisfree,Toner,Sensitive,Hyaluronic Acid,1.4,44.99
P5420,Laneige Modern Moisturizer,Laneige,Moisturizer,Dry,AHA BHA,3.0,52.055
P5421,Avoskin Media Serum,Avoskin,Serum,Normal,Green Tea,4.0,29.14
P5422,Avoskin Sound Essence,Avoskin,Essence,Normal,Hyaluronic Acid,2.8,44.6
P5423,Emina Pressure Essence,Emina,Essence,Dry,Peptides,2.8,15.46
P5424,Wardah Task Sunscreen,Wardah,Sunscreen,Sensitive,Hyaluronic Acid,4.7,96.37
P5425,Laneige Level Mask,Laneige,Mask,Dry,AHA BHA,4.5,47.41
P5426,Cetaphil Save Toner,Cetaphil,Toner,Sensitive,Salicylic Acid,1.0,37.17
P5427,COSRX Item Essence,COSRX,Essence,Combination,Ceramide,4.9,28.81
P5428,Laneige Visit Mask,Laneige,Mask,Normal,Green Tea,3.5,52.055
P5429,COSRX Blood Sunscreen,COSRX,Sunscreen,Combination,Salicylic Acid,1.3,78.72
P5430,Skintific Continue Toner,Skintific,Toner,Sensitive,Niacinamide,3.8,42.73
P5431,Cetaphil Charge Essence,Cetaphil,Essence,Oily,AHA BHA,4.2,76.02
P5432,The Ordinary Less Moisturizer,The Ordinary,Moisturizer,Dry,Niacinamide,1.2,90.48
P5433,Emina Especially Serum,Emina,Serum,Normal,Peptides,3.3,88.24
P5434,Emina Material Moisturizer,Emina,Moisturizer,Dry,Vitamin C,2.0,20.62
P5435,Emina Fine Moisturizer,Emina,Moisturizer,Combination,Retinol,4.0,81.87
P5436,Somethinc Individual Cleanser,Somethinc,Cleanser,Sensitive,Vitamin C,1.8,62.06
P5437,Somethinc Our Cleanser,Somethinc,Cleanser,Sensitive,Vitamin C,1.9,97.86
P5438,Wardah Student Mask,Wardah,Mask,Sensitive,Salicylic Acid,1.4,27.57
P5439,The Ordinary Life Mask,The Ordinary,Mask,Normal,Peptides,3.8,60.15
P5440,Avoskin Defense Sunscreen,Avoskin,Sunscreen,Normal,Vitamin C,1.4,26.67
P5441,Emina Look Essence,Emina,Essence,Oily,Vitamin C,2.3,39.46
P5442,Laneige Career Sunscreen,Laneige,Sunscreen,Dry,Ceramide,2.3,85.06
P5443,Avoskin Threat Essence,Avoskin,Essence,Combination,Vitamin C,3.9,45.18
P5444,Laneige House Essence,Laneige,Essence,Normal,Vitamin C,2.4,13.62
P5445,COSRX Rich Toner,COSRX,Toner,Normal,Peptides,1.5,68.32
P5446,COSRX Option Mask,COSRX,Mask,Sensitive,Centella Asiatica,2.0,27.52
P5447,COSRX Goal Mask,COSRX,Mask,Sensitive,Niacinamide,4.6,91.88
P5448,Avoskin Particularly Mask,Avoskin,Mask,Sensitive,AHA BHA,3.5,19.49
P5449,COSRX How Essence,COSRX,Essence,Oily,AHA BHA,2.2,98.8
P5450,Cetaphil People Sunscreen,Cetaphil,Sunscreen,Normal,Niacinamide,4.7,6.54
P5451,Wardah Process Sunscreen,Wardah,Sunscreen,Dry,Vitamin C,3.0,56.89
P5452,Somethinc Image Toner,Somethinc,Toner,Oily,AHA BHA,3.8,9.46
P5453,Skintific Event Essence,Skintific,Essence,Dry,AHA BHA,4.3,30.69
P5454,Skintific Continue Cleanser,Skintific,Cleanser,Oily,Retinol,3.3,43.82
P5455,Emina Always Sunscreen,Emina,Sunscreen,Combination,AHA BHA,3.2,76.42
P5456,Avoskin Main Moisturizer,Avoskin,Moisturizer,Oily,AHA BHA,2.5,56.45
P5457,Wardah Respond Moisturizer,Wardah,Moisturizer,Combination,Hyaluronic Acid,4.4,79.29
P5458,Avoskin Operation Serum,Avoskin,Serum,Oily,Retinol,1.3,66.38
P5459,Somethinc Conference Cleanser,Somethinc,Cleanser,Sensitive,AHA BHA,4.4,60.75
P5460,Skintific Clearly Sunscreen,Skintific,Sunscreen,Dry,Niacinamide,3.4,90.32
P5461,Innisfree Expect Serum,Innisfree,Serum,Combination,Retinol,5.0,41.22
P5462,Skintific About Serum,Skintific,Serum,Combination,Hyaluronic Acid,1.6,67.72
P5463,Emina Prevent Cleanser,Emina,Cleanser,Sensitive,Vitamin C,2.9,41.82
P5464,Skintific Determine Toner,Skintific,Toner,Oily,Niacinamide,3.4,39.04
P5465,Emina Simply Mask,Emina,Mask,Sensitive,Retinol,3.9,53.53
P5466,Cetaphil Late Essence,Cetaphil,Essence,Dry,Green Tea,3.3,12.37
P5467,Somethinc Leave Mask,Somethinc,Mask,Normal,Peptides,5.0,52.055
P5468,Laneige Story Moisturizer,Laneige,Moisturizer,Normal,Vitamin C,3.2,16.48
P5469,Somethinc Success Sunscreen,Somethinc,Sunscreen,Normal,Peptides,1.4,89.81
P5470,Somethinc Address Sunscreen,Somethinc,Sunscreen,Combination,Peptides,4.3,52.055
P5471,Wardah Draw Essence,Wardah,Essence,Oily,AHA BHA,2.2,62.85
P5472,COSRX Political Essence,COSRX,Essence,Combination,Vitamin C,1.9,52.055
P5473,Skintific Tonight Mask,Skintific,Mask,Sensitive,AHA BHA,1.4,16.17
P5474,COSRX Hot Sunscreen,COSRX,Sunscreen,Normal,Hyaluronic Acid,2.3,69.63
P5475,The Ordinary Fill Moisturizer,The Ordinary,Moisturizer,Combination,Peptides,3.6,11.96
P5476,Wardah Power Sunscreen,Wardah,Sunscreen,Normal,Vitamin C,3.8,52.055
P5477,Laneige Find Cleanser,Laneige,Cleanser,Sensitive,Niacinamide,4.2,38.52
P5478,Emina Beat Toner,Emina,Toner,Combination,AHA BHA,3.7,62.38
P5479,COSRX Two Cleanser,COSRX,Cleanser,Combination,Hyaluronic Acid,2.9,75.99
P5480,Avoskin Fly Essence,Avoskin,Essence,Combination,Salicylic Acid,2.1,29.15
P5481,The Ordinary Opportunity Sunscreen,The Ordinary,Sunscreen,Oily,Salicylic Acid,2.8,66.13
P5482,Wardah Whom Serum,Wardah,Serum,Oily,Vitamin C,2.1,41.11
P5483,Wardah Others Cleanser,Wardah,Cleanser,Dry,Vitamin C,1.1,21.07
P5484,Emina Media Cleanser,Emina,Cleanser,Normal,Retinol,3.8,43.09
P5485,Avoskin Always Toner,Avoskin,Toner,Normal,Ceramide,4.8,84.41
P5486,Laneige Skill Essence,Laneige,Essence,Normal,Green Tea,2.9,63.27
P5487,COSRX Hotel Mask,COSRX,Mask,Normal,Vitamin C,4.7,52.055
P5488,Laneige Land Serum,Laneige,Serum,Normal,Vitamin C,3.2,83.19
P5489,Somethinc Help Sunscreen,Somethinc,Sunscreen,Sensitive,Centella Asiatica,1.2,20.75
P5490,Laneige Attorney Serum,Laneige,Serum,Normal,Centella Asiatica,1.4,38.78
P5491,Wardah Thing Cleanser,Wardah,Cleanser,Normal,Hyaluronic Acid,1.3,13.51
P5492,Innisfree Fill Moisturizer,Innisfree,Moisturizer,Normal,Hyaluronic Acid,1.6,24.25
P5493,Emina Campaign Serum,Emina,Serum,Dry,Ceramide,2.2,11.15
P5494,Cetaphil Source Moisturizer,Cetaphil,Moisturizer,Dry,Ceramide,2.0,89.96
P5495,Somethinc Than Toner,Somethinc,Toner,Combination,Vitamin C,3.2,85.2
P5496,Somethinc Begin Sunscreen,Somethinc,Sunscreen,Normal,Ceramide,1.5,36.49
P5497,The Ordinary Again Toner,The Ordinary,Toner,Normal,Ceramide,3.0,52.055
P5498,Skintific Response Mask,Skintific,Mask,Dry,Retinol,1.9,80.03
P5499,Somethinc Month Cleanser,Somethinc,Cleanser,Normal,Peptides,3.8,5.71
P5500,Cetaphil Page Mask,Cetaphil,Mask,Oily,Retinol,2.2,52.71
P5501,Cetaphil Poor Sunscreen,Cetaphil,Sunscreen,Dry,Niacinamide,1.1,24.84
P5502,The Ordinary Produce Serum,The Ordinary,Serum,Normal,Vitamin C,3.9,91.34
P5503,Avoskin Old Essence,Avoskin,Essence,Sensitive,Centella Asiatica,2.2,16.77
P5504,Emina Question Moisturizer,Emina,Moisturizer,Combination,Retinol,2.6,34.83
P5505,Avoskin Sort Mask,Avoskin,Mask,Sensitive,Salicylic Acid,3.3,84.43
P5506,Laneige Power Toner,Laneige,Toner,Normal,Centella Asiatica,3.0,52.055
P5507,Cetaphil Feel Moisturizer,Cetaphil,Moisturizer,Dry,Vitamin C,2.3,66.02
P5508,Somethinc Our Mask,Somethinc,Mask,Sensitive,Ceramide,3.0,33.25
P5509,Cetaphil Magazine Cleanser,Cetaphil,Cleanser,Dry,Retinol,3.5,16.07
P5510,Avoskin Few Toner,Avoskin,Toner,Normal,Ceramide,2.9,60.32
P5511,Somethinc Hand Essence,Somethinc,Essence,Normal,Salicylic Acid,4.0,86.91
P5512,Laneige Report Essence,Laneige,Essence,Dry,Niacinamide,4.1,81.66
P5513,Cetaphil Establish Mask,Cetaphil,Mask,Sensitive,Vitamin C,1.3,97.79
P5514,Emina Democratic Toner,Emina,Toner,Combination,Niacinamide,4.5,13.63
P5515,COSRX Simple Toner,COSRX,Toner,Oily,Ceramide,1.8,22.15
P5516,Wardah Degree Cleanser,Wardah,Cleanser,Normal,Ceramide,5.0,53.97
P5517,Skintific Husband Essence,Skintific,Essence,Oily,Green Tea,2.0,57.53
P5518,Avoskin Chance Sunscreen,Avoskin,Sunscreen,Combination,Niacinamide,1.9,98.91
